question,difficulty,topics,link,frequency,acceptance
Design Add and Search Words Data Structure,MEDIUM,"String, Depth-First Search, Design, Trie",https://leetcode.com/problems/design-add-and-search-words-data-structure,39.6,0.4706662503963039
Making A Large Island,HARD,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/making-a-large-island,39.6,0.5489046988177128
Non-overlapping Intervals,MEDIUM,"Array, Dynamic Programming, Greedy, Sorting",https://leetcode.com/problems/non-overlapping-intervals,39.6,0.5550284035532288
Maximum Number of Removable Characters,MEDIUM,"Array, Two Pointers, String, Binary Search",https://leetcode.com/problems/maximum-number-of-removable-characters,39.6,0.4575902828924332
Valid Word Abbreviation,EASY,"Two Pointers, String",https://leetcode.com/problems/valid-word-abbreviation,39.6,0.3685158269018032
Snapshot Array,MEDIUM,"Array, Hash Table, Binary Search, Design",https://leetcode.com/problems/snapshot-array,39.6,0.3666537538924564
Most Profitable Path in a Tree,MEDIUM,"Array, Tree, Depth-First Search, Breadth-First Search, Graph",https://leetcode.com/problems/most-profitable-path-in-a-tree,39.6,0.6759769941567256
Longest Substring Without Repeating Characters,MEDIUM,"Hash Table, String, Sliding Window",https://leetcode.com/problems/longest-substring-without-repeating-characters,39.6,0.3693616814020288
Construct Binary Tree from Preorder and Inorder Traversal,MEDIUM,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree",https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,39.6,0.668377617598449
Word Break,MEDIUM,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization",https://leetcode.com/problems/word-break,39.6,0.4827378020649074
Leaf-Similar Trees,EASY,"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/leaf-similar-trees,39.6,0.7010504082999663
Remove Invalid Parentheses,HARD,"String, Backtracking, Breadth-First Search",https://leetcode.com/problems/remove-invalid-parentheses,39.6,0.4923157435133604
Evaluate Division,MEDIUM,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path",https://leetcode.com/problems/evaluate-division,39.6,0.6314706608509588
Range Sum Query 2D - Immutable,MEDIUM,"Array, Design, Matrix, Prefix Sum",https://leetcode.com/problems/range-sum-query-2d-immutable,39.6,0.5652765632997782
Meeting Rooms II,MEDIUM,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum",https://leetcode.com/problems/meeting-rooms-ii,39.6,0.5214173911925731
Cherry Pickup,HARD,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/cherry-pickup,39.6,0.3786948581341589
Number of Islands,MEDIUM,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/number-of-islands,39.6,0.6232001096557939
Swapping Nodes in a Linked List,MEDIUM,"Linked List, Two Pointers",https://leetcode.com/problems/swapping-nodes-in-a-linked-list,39.6,0.6846771850721773
Reverse Only Letters,EASY,"Two Pointers, String",https://leetcode.com/problems/reverse-only-letters,39.6,0.6683340514041327
